id,feature,fc,pval,qval,chr,strand,start,end,t_name,num_exons,length,gene_id,gene_name,cov.S12M,FPKM.S12M,cov.S13M,FPKM.S13M,cov.S16F,FPKM.S16F,cov.S19F,FPKM.S19F,cov.S22F,FPKM.S22F,cov.S23M,FPKM.S23M,cov.S29F,FPKM.S29F,cov.S31M,FPKM.S31M,cov.S35F,FPKM.S35F,cov.S36F,FPKM.S36F,cov.S39F,FPKM.S39F,cov.S3F,FPKM.S3F,cov.S41F,FPKM.S41F,cov.S44F,FPKM.S44F,cov.S48M,FPKM.S48M,cov.S50F,FPKM.S50F,cov.S52F,FPKM.S52F,cov.S53F,FPKM.S53F,cov.S54F,FPKM.S54F,cov.S59M,FPKM.S59M,cov.S64M,FPKM.S64M,cov.S6M,FPKM.S6M,cov.S76F,FPKM.S76F,cov.S77F,FPKM.S77F,cov.S7M,FPKM.S7M,cov.S9M,FPKM.S9M
25194,transcript,9.446296,6.762706e-06,0.0004185835,NC_035783.1,+,24373519,24410046,rna-XM_022475916.1,37,6511,gene-LOC111129499,LOC111129499,0,0,0,0,0.273074,0.082835,7.675862,2.215324,0,0,0.613442,0.526112,0,0,0,0,0,0,0,0,0,0,0.555173,0.178517,2.171066,0.77905,0,0,0,0,0,0,0,0,0.12632,0.040909,0.334406,0.12088,7.125076,3.933187,10.92522,7.851063,0,0,6.500963,1.754941,6.747869,1.611768,0,0,0,0
25201,transcript,2.572495,0.0003368652,0.009009538,NC_035783.1,-,24464764,24472308,rna-XR_002639009.1,5,966,gene-LOC111131039,LOC111131039,6.337,5.608093,3.639991,4.428399,1.002259,0.304027,0.987805,0.28509,2.857525,0.716744,8.90088,7.63375,2.382081,0.974694,4.135915,6.242612,1.401139,0.503428,1.05383,0.370357,0,0,2.476318,0.796264,3.767159,1.351782,1.066878,0.337701,11.8643,6.366568,1.230627,0.427429,2.255669,0.866674,2.208277,0.715159,3.154694,1.140353,5.42056,2.992259,9.937363,7.141172,5.523034,4.260287,1.486219,0.401206,3.473258,0.829608,4.579062,4.556877,9.936712,8.495741
25207,transcript,1.724842,0.0007837901,0.01710083,NC_035783.1,-,24508378,24510712,rna-XM_022474602.1,3,1722,gene-LOC111128764,LOC111128764,11.09707,9.820642,9.041063,10.99932,0,0,0.240186,0.06932,0.610392,0.153103,14.62227,12.54064,1.494471,0.611504,7.36565,11.11746,0.132985,0.047781,1.018506,0.357943,0.390825,0.112376,0.95668,0.307622,1.722351,0.618037,1.550227,0.490697,25.06675,13.4512,0.372822,0.129491,2.413626,0.927364,0.202671,0.065636,1.455285,0.526054,3.524533,1.945614,6.210886,4.463257,14.81528,11.42802,0.77101,0.208135,1.119338,0.26736,13.48885,13.4235,20.15826,17.23501
2521,transcript,2.047741,0.0001680572,0.005234148,NC_035780.1,+,24088530,24102593,rna-XM_022477179.1,24,5156,gene-LOC111130286,LOC111130286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.526765,0.548565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.031241,1.673307,0,0,0,0,0,0,0,0,0,0,0,0
25211,transcript,2.42883,2.236566e-06,0.000167036,NC_035783.1,-,24547500,24553950,rna-XM_022477627.1,9,1235,gene-LOC111130493,LOC111130493,8.779618,7.769751,7.818477,9.511929,0.480067,0.145624,0,0,0.79124,0.198464,12.27659,10.5289,1.656197,0.677678,3.975192,6.000022,0.245284,0.08813,0.20666,0.072628,0,0,0.578621,0.186057,0.838966,0.301049,2.04262,0.646555,17.84458,9.575678,0.509261,0.17688,1.560491,0.599572,0.196013,0.06348,1.508631,0.545337,5.998054,3.311048,4.989595,3.585615,13.03156,10.05211,1.01385,0.27369,0.708694,0.169276,9.823153,9.77556,10.16362,8.689744
25246,transcript,0.4257997,0.0008027071,0.01741494,NC_035783.1,+,24904611,24913086,rna-XM_022479122.1,4,1190,gene-LOC111131533,LOC111131533,11.30905,10.00824,8.266331,10.05679,53.76891,16.31035,52.29958,15.09414,63.46807,15.9195,17.67899,15.16221,24.84874,10.16754,6.229195,9.402138,26.92437,9.673902,28.70504,10.08808,47.07311,13.53521,36.5605,11.75609,29.94874,10.7466,39.24285,12.42163,20.16991,10.82348,50.86134,17.66546,45.55966,17.50494,30.70252,9.943125,31.10757,11.24471,8.3767,4.624108,12.56891,9.032249,12.49537,9.63852,25.88319,6.987194,35.23025,8.414954,10.89367,10.84089,9.654064,8.254081
25286,transcript,0.2983038,3.504222e-06,0.0002420029,NC_035783.1,+,25321955,25326397,rna-XM_022479476.1,8,1402,gene-LOC111131771,LOC111131771,8.244637,7.296306,4.574114,5.56485,18.3834,5.576451,10.88509,3.141537,23.31443,5.847888,10.76413,9.231745,16.99658,6.954614,4.788658,7.22784,15.83487,5.689455,20.08945,7.060224,12.8503,3.694923,15.77367,5.07205,30.75473,11.03582,20.96183,6.635096,17.55087,9.418066,21.78161,7.565319,31.37281,12.05407,18.10445,5.863194,20.27714,7.329743,5.707567,3.150693,3.359,2.413839,9.976542,7.695576,15.05107,4.06305,24.6736,5.893435,7.799158,7.761372,7.540918,6.447373
25290,transcript,2.56856,0.000510185,0.01245011,NC_035783.1,+,25337524,25339848,rna-XM_022475573.1,4,858,gene-LOC111129288,LOC111129288,21.1096,18.68149,24.35323,29.62804,0.951914,0.288755,0.377099,0.108834,1.040803,0.261061,22.57573,19.36185,4.312355,1.764518,8.857871,13.36977,0.458042,0.164574,0,0,0,0,0.799259,0.257003,2.639684,0.947206,1.462275,0.462857,34.20233,18.35349,1.020658,0.354501,1.166928,0.448357,1.634738,0.529416,2.242179,0.810499,6.597177,3.641776,10.17522,7.3121,25.63307,19.7725,1.042958,0.281548,2.815268,0.672443,20.12979,20.03226,17.85144,15.26272
2536,transcript,0.3065643,0.0001831296,0.005607584,NC_035780.1,-,24218679,24228020,rna-XM_022477646.1,7,1058,gene-LOC111130501,LOC111130501,5.84162,5.169694,4.457644,5.423153,110.5964,33.54849,28.57231,8.24623,63.20841,15.85437,9.862577,8.45854,33.48157,13.6999,3.389374,5.115808,32.71314,11.7538,45.20321,15.88619,44.61579,12.82864,44.62004,14.34765,31.6413,11.35395,38.54489,12.2007,11.83512,6.350906,36.41587,12.64818,43.64887,16.77078,53.75047,17.40729,26.9655,9.74744,6.361059,3.511434,8.727789,6.27195,11.00059,8.48549,34.84499,9.406441,53.44141,12.7648,5.431379,5.405064,7.624123,6.518512
25365,transcript,30.19168,2.681649e-08,4.34759e-06,NC_035783.1,-,25894405,25897729,rna-XM_022476030.1,11,657,gene-LOC111129575,LOC111129575,19.15449,16.95126,5.683204,6.914164,0,0,0.606545,0.175054,0,0,6.868083,5.890342,0.643895,0.263467,1.467567,2.215096,0,0,0,0,0,0,0,0,0.869335,0.311946,0.36777,0.116411,12.12076,6.504184,0,0,0.214303,0.08234,0.329323,0.106652,0.114741,0.041476,28.05409,15.48642,68.20738,49.01508,4.989045,3.848385,0,0,0.722291,0.172523,9.687595,9.640659,6.84655,5.853698
25371,transcript,0.3472624,0.001512665,0.02783049,NC_035783.1,+,25954232,25977997,rna-XM_022476804.1,35,5303,gene-LOC111130105,LOC111130105,5.742966,5.082387,3.632467,4.419245,24.23768,7.352297,35.21381,10.16303,43.38727,10.8827,5.97655,5.125728,23.32705,9.5449,2.940207,4.43785,29.03173,10.43107,42.31195,14.87009,32.95915,9.476938,36.87394,11.85688,46.87751,16.82121,80.19788,25.38522,13.89047,7.453837,60.34068,20.95788,20.18334,7.754847,36.83752,11.92997,44.88091,16.22347,7.868094,4.343348,3.642678,2.617696,7.271459,5.608964,56.52595,15.25924,55.6319,13.28801,6.515707,6.484139,5.291509,4.524161
25382,transcript,8.345674,7.654444e-09,1.505558e-06,NC_035783.1,+,26059857,26080368,rna-XM_022477475.1,10,3404,gene-LOC111130409,LOC111130409,0.360315,0.31887,0.138389,0.168364,0.529521,0.160626,0.657182,0.189669,0.913291,0.229078,0.442247,0.379289,0.131914,0.053976,0,0,1.635735,0.587718,0.221394,0.077807,0.214914,0.061795,0.326065,0.104847,0.105812,0.037969,0.288335,0.091267,0,0,0.180057,0.062538,0.607213,0.233303,0.091321,0.029575,0.419423,0.151612,16.28841,8.991532,3.220789,2.314518,0.326712,0.252015,1.179624,0.318441,0.323127,0.077181,0.509203,0.506736,0.167389,0.143115
25393,transcript,0.2265816,4.318533e-07,4.311818e-05,NC_035783.1,+,26071696,26080368,rna-XM_022477470.1,9,4265,gene-LOC111130409,LOC111130409,0,0,0,0,17.00534,5.158428,14.80863,4.273907,8.697346,2.181529,0,0,6.32416,2.587703,0,0,11.78106,4.232923,11.0733,3.891594,7.008708,2.015255,9.178277,2.951291,4.142682,1.486532,8.926132,2.825409,0,0,8.891827,3.088362,11.44716,4.39823,10.19516,3.30174,13.78148,4.981704,0,0,0,0,0,0,8.478508,2.288782,12.39947,2.961686,0,0,0,0
254,transcript,1.992221,0.002022024,0.03459626,NC_035780.1,-,2524424,2536871,rna-XM_022479370.1,19,2611,gene-LOC111131682,LOC111131682,2.954065,2.614277,0.834865,1.015694,0.191462,0.058078,0.149532,0.043156,2.018731,0.506352,2.072591,1.777537,0.522088,0.213627,0.730305,1.102298,0.286312,0.102872,0.146115,0.051351,0.153543,0.044149,0.059747,0.019212,0.149906,0.053791,0.480992,0.15225,2.307621,1.238305,0.2299,0.07985,0.286481,0.110072,0.149287,0.048347,0.100345,0.036273,3.342912,1.845355,0.83492,0.599989,1.648441,1.271553,2.745522,0.741156,0.07346,0.017546,1.733123,1.724726,2.699555,2.308079
25415,transcript,1.69273,0.0009354113,0.01945002,NC_035783.1,+,26254044,26359089,rna-XM_022475696.1,99,18145,gene-LOC111129360,LOC111129360,6.34061,5.611288,6.28842,7.650468,2.052867,0.62272,1.057924,0.305327,0.930518,0.233399,7.733716,6.632744,2.727898,1.116194,3.79605,5.729631,1.579765,0.567608,0.570207,0.200393,0.748611,0.215253,0.734976,0.236333,1.801833,0.646557,1.533367,0.48536,11.77624,6.319314,0.673446,0.233905,3.982665,1.53022,0.680533,0.220393,1.690401,0.611043,5.578895,3.079663,3.493685,2.510626,8.852475,6.828508,2.129781,0.574936,1.413548,0.337634,6.200572,6.170531,7.126635,6.093167
25419,transcript,0.1876161,0.001339597,0.02536597,NC_035783.1,+,26366533,26393368,rna-XM_022475699.1,16,5398,gene-LOC111129362,LOC111129362,0,0,0,0,5.795631,1.758056,14.56384,4.203258,71.07304,17.82703,0,0,12.6961,5.194955,0,0,20.18956,7.25409,31.21659,10.97074,13.74864,3.953228,8.347281,2.684083,9.011694,3.233695,23.49699,7.437556,0.078572,0.042163,26.39484,9.167611,7.000879,2.689879,50.45515,16.34009,17.60435,6.36359,0.009082,0.005013,0.004461,0.003206,0,0,11.36337,3.067553,19.21222,4.588952,0,0,0,0
25447,transcript,2.061811,0.0006755349,0.01529649,NC_035783.1,-,26685892,26709617,rna-XM_022477203.1,33,4805,gene-LOC111130307,LOC111130307,7.751729,6.860094,7.734501,9.409764,17.25827,5.235152,17.80886,5.139801,17.93803,4.499342,9.777516,8.385588,16.42881,6.722295,4.587574,6.924331,16.43384,5.904665,15.52759,5.45701,19.76752,5.683872,20.34344,6.541468,20.5017,7.356691,27.46779,8.694443,11.33845,6.084389,17.55114,6.095968,21.285,8.178125,17.4603,5.654584,21.1706,7.652711,28.0306,15.47346,17.51582,12.58719,10.8069,8.336088,22.97596,6.202382,24.58832,5.873066,9.471674,9.425784,8.939201,7.642884
25454,transcript,0.08968199,0.0002103233,0.006227738,NC_035783.1,+,26822553,26839456,rna-XM_022476274.1,5,4968,gene-LOC111129817,LOC111129817,0,0,0,0,13.75627,4.172849,211.1666,60.94462,172.7399,43.32783,0,0,33.97388,13.90134,0,0,95.28769,34.23678,49.68718,17.46204,233.826,67.23336,45.01368,14.47423,110.1672,39.53164,47.51894,15.04128,0,0,139.4426,48.43203,42.15352,16.19623,86.5756,28.03783,87.27794,31.54907,1.525452,0.84208,0,0,0,0,75.98341,20.51179,255.0928,60.93042,0,0,0,0
25476,transcript,0.4490465,0.002679876,0.04237724,NC_035783.1,+,27169809,27188193,rna-XM_022477693.1,23,4390,gene-LOC111130544,LOC111130544,3.860537,3.416483,4.570995,5.561055,30.31175,9.194817,30.54386,8.815238,45.31046,11.36509,6.807551,5.838428,14.82715,6.066934,4.85137,7.322495,19.57776,7.034271,35.40021,12.44103,19.47284,5.59914,19.04456,6.123812,16.82753,6.038274,17.58377,5.565831,11.18326,6.001109,25.90859,8.998725,18.61332,7.151612,19.93049,6.454563,22.84523,8.258053,4.040768,2.230586,5.903268,4.242197,8.367834,6.454672,29.79268,8.042564,42.07431,10.0497,4.627214,4.604795,6.219201,5.317324
25494,transcript,0.2069242,2.672846e-06,0.0001949511,NC_035783.1,-,27315834,27324165,rna-XM_022478200.1,9,3930,gene-LOC111130918,LOC111130918,0,0,0,0,16.06201,4.872275,20.23071,5.838768,14.09882,3.536365,0,0,4.38003,1.792209,0,0,10.3065,3.703116,11.648,4.093568,7.188063,2.066826,14.81355,4.763323,4.806445,1.724712,10.42856,3.300976,0,0,12.23606,4.249903,17.69646,6.799339,10.41469,3.372836,12.53376,4.53068,0,0,0,0,0,0,9.235929,2.493248,10.26441,2.451715,0,0,0,0
25502,transcript,4.125033,1.925975e-05,0.0009732185,NC_035783.1,-,27315834,27336314,rna-XM_022478204.1,10,3277,gene-LOC111130918,LOC111130918,0.724272,0.640963,0.584072,0.71058,1.564862,0.474688,3.413539,0.985179,4.44802,1.115683,1.111798,0.953522,2.234787,0.914424,0.486665,0.734556,2.993596,1.075596,1.820737,0.639879,1.846855,0.531037,1.763954,0.567202,1.235605,0.443376,1.329992,0.420985,0.608626,0.326598,1.871947,0.650176,2.418242,0.929137,1.441734,0.466911,4.414367,1.595697,8.023966,4.429392,6.607233,4.74808,0.769367,0.593464,5.321435,1.436527,3.143933,0.750947,2.183197,2.17262,0.403805,0.345247
25503,transcript,3.075164,4.01336e-08,6.04292e-06,NC_035783.1,-,27315834,27336376,rna-XM_022478203.1,10,3220,gene-LOC111130918,LOC111130918,0.102289,0.090523,0.080702,0.098182,0.286927,0.087037,0.69103,0.199438,1.002397,0.251428,0.388911,0.333546,0.096125,0.039332,0,0,0,0,0.140841,0.049497,0.360234,0.10358,0.392184,0.126107,0.060702,0.021782,0.266861,0.08447,0.045207,0.024259,0,0,0.472312,0.181472,0.0949,0.030734,0.287969,0.104095,4.505336,2.487037,1.247087,0.89618,0.153715,0.118571,0.469669,0.126788,0.226658,0.054139,0.293262,0.291841,0.06704,0.057318
25510,transcript,0.3818459,0.001850158,0.03232373,NC_035783.1,+,27379835,27392680,rna-XM_022473252.1,28,3181,gene-LOC111127922,LOC111127922,5.892238,5.214489,2.20962,2.688215,21.3824,6.486173,23.42833,6.76163,35.62889,8.936686,5.445982,4.670692,16.51936,6.759348,1.226969,1.851946,27.60691,9.919139,18.82514,6.615898,45.02105,12.94517,26.36842,8.478811,17.27431,6.198596,28.02531,8.870916,10.85012,5.822342,32.18712,11.17942,17.48125,6.716648,29.80383,9.652083,19.54346,7.064536,3.33391,1.840386,4.929039,3.542098,7.620314,5.878059,29.8249,8.051261,36.1435,8.63309,3.236838,3.221156,8.142425,6.961652
25519,transcript,20.24732,6.491103e-10,2.113079e-07,NC_035783.1,+,27494749,27499205,rna-XM_022476035.1,12,719,gene-LOC111129581,LOC111129581,3.57522,3.163984,2.51193,3.056004,0,0,0,0,1.393602,0.349553,4.597209,3.94275,0,0,3.752038,5.663201,0,0,0,0,0,0,0,0,0.256711,0.092116,0.287674,0.091058,4.980623,2.672679,0,0,0.422734,0.162423,0,0,0.396442,0.143305,25.08929,13.8498,25.40004,18.25293,2.921865,2.253831,0,0,0,0,6.934148,6.900552,1.985049,1.697187
25520,transcript,38.82986,3.78014e-06,0.0002573718,NC_035783.1,+,27503969,27507667,rna-XM_022476036.1,10,585,gene-LOC111129582,LOC111129582,16.74527,14.81916,4.899037,5.96015,0,0,0.811624,0.234242,1.398746,0.350843,9.050015,7.761654,1.904519,0.779286,0,0,0,0,0.447863,0.157397,0,0,0.679214,0.218402,0.809071,0.290321,0,0,8.051665,4.320647,0,0,1.244979,0.478346,0,0,0.752472,0.272002,49.34198,27.23778,76.32482,54.84842,13.8474,10.68143,0,0,0,0,4.371417,4.350238,12.83081,10.97015
25552,transcript,21.35472,1.318367e-08,2.346479e-06,NC_035783.1,+,27771102,27772724,rna-XM_022476039.1,5,858,gene-LOC111129584,LOC111129584,13.1399,11.6285,11.64342,14.16534,2.31352,0.701787,1.071095,0.309128,3.34965,0.840183,18.9394,16.24318,3.58857,1.468361,7.769106,11.72643,2.117716,0.760893,2.545455,0.894573,1.250191,0.359475,1.942891,0.62474,7.305299,2.621383,3.839161,1.215219,28.26171,15.16567,2.874126,0.998259,2.19285,0.842537,6.332103,2.050675,5.317778,1.922261,103.6288,57.20523,34.66745,24.91267,16.20611,12.50086,2.285548,0.616986,0,0,19.67133,19.57603,15.77323,13.48588
25553,transcript,286.5112,2.4143e-10,9.583746e-08,NC_035783.1,+,27773535,27800371,rna-XM_022476040.1,39,4609,gene-LOC111129585,LOC111129585,16.10325,14.25099,5.404114,6.574624,0.114342,0.034685,0.1245,0.035932,0.439614,0.110267,20.08933,17.22941,2.074543,0.848856,7.28262,10.99214,0.125064,0.044935,1.302502,0.457751,0,0,0.420347,0.135163,1.491335,0.53514,1.068973,0.338365,17.74062,9.519887,0.094591,0.032854,1.61305,0.619766,0.379392,0.122868,1.221157,0.441422,834.9427,460.9053,122.0334,87.69545,13.88633,10.71146,0.600294,0.16205,0.229956,0.054926,24.3321,24.21422,10.40847,8.899088
25554,transcript,171.553,7.309504e-10,2.295658e-07,NC_035783.1,+,27804083,27814094,rna-XM_022473731.1,27,2096,gene-LOC111128226,LOC111128226,10.22496,9.048849,3.454629,4.202888,0.459447,0.139369,0.177004,0.051085,0.783262,0.196463,14.46302,12.40406,1.719347,0.703518,5.673074,8.562748,0.232347,0.083482,2.098972,0.737662,0.221851,0.06379,0.261924,0.084222,2.036858,0.730892,0.29566,0.093586,11.57308,6.210295,1.67145,0.580538,1.846553,0.709483,1.243592,0.402742,1.226965,0.443521,563.0701,310.8261,72.9389,52.41524,14.38601,11.09689,0.718876,0.194061,0.466065,0.111322,14.73155,14.66018,8.317093,7.110991
25559,transcript,2.222083,5.579327e-05,0.002186923,NC_035783.1,-,27916803,27918358,rna-XM_022476041.1,3,989,gene-LOC111129586,LOC111129586,5.160539,4.566953,5.267599,6.408541,0,0,0,0,0.48635,0.12199,5.593566,4.797266,0.809978,0.331425,5.383213,8.125241,0,0,0,0,0.583418,0.167754,0,0,0.766431,0.275021,0,0,14.20934,7.62495,0,0,2.20018,0.845354,1.049071,0.339746,1.448572,0.523627,4.098236,2.262309,4.855757,3.489437,11.00785,8.491096,0.849343,0.229281,0.554095,0.132349,7.132306,7.09775,9.05006,7.737667
25561,transcript,2.295107,0.002077569,0.03526214,NC_035783.1,+,27940617,27943887,rna-XM_022478673.1,4,1595,gene-LOC111131236,LOC111131236,14.80448,13.1016,7.329009,8.916444,0.869529,0.263764,1.988099,0.573784,2.193975,0.550308,8.470851,7.26494,3.807563,1.557968,6.445804,9.729081,0.619117,0.222448,3.893063,1.368176,0.70614,0.203041,4.289254,1.379217,3.043114,1.09197,0.71705,0.22697,17.92479,9.618719,1.601655,0.556296,2.661857,1.022739,3.948877,1.278859,2.293497,0.829049,9.051709,4.996727,5.204129,3.739783,14.07546,10.85735,0.699735,0.188894,0.941924,0.224984,8.46875,8.427719,9.598328,8.206428
25595,transcript,9.017502,6.537758e-05,0.002479502,NC_035783.1,-,28234462,28239219,rna-XM_022475214.1,9,2556,gene-LOC111129095,LOC111129095,9.403743,8.322087,2.464021,2.997719,1.886913,0.572379,0.005086,0.001468,3.046081,0.764039,6.981533,5.987642,3.773302,1.54395,2.037586,3.075464,3.249141,1.167413,1.099779,0.386506,12.17756,3.501484,9.972415,3.206647,4.614011,1.65566,4.301438,1.361544,5.841327,3.134546,5.190386,1.802756,7.325317,2.814535,5.372066,1.739764,7.196707,2.601453,39.77862,21.95861,21.13965,15.19134,5.834513,4.500551,6.459555,1.743763,14.41547,3.443221,3.696407,3.678498,4.181145,3.574817
25596,transcript,3.673376,0.002549373,0.04093622,NC_035783.1,-,28234462,28239221,rna-XM_022475213.1,8,2543,gene-LOC111129095,LOC111129095,0.043311,0.038329,0,0,0,0,6.975422,2.013171,8.015094,2.010402,0.624103,0.535256,0,0,0,0,1.459262,0.524312,6.344527,2.229717,0,0,1.930636,0.620799,0.700095,0.251217,1.277635,0.404413,0,0,2.055202,0.713825,4.827775,1.854929,0,0,1.60347,0.579619,7.722954,4.263227,3.068183,2.204853,0.407447,0.314291,2.859303,0.771872,3.681972,0.879461,0,0,0,0
25602,transcript,1.237277,7.262726e-05,0.002689056,NC_035783.1,-,28275347,28279436,rna-XM_022475212.1,3,1544,gene-LOC111129094,LOC111129094,0,0,0,0,0,0,0,0,0,0,0,0,0.093205,0.038137,0,0,0,0,0,0,0,0,0,0,0.031088,0.011155,0,0,0,0,0,0,0,0,0.020899,0.006768,0,0,0.638326,0.352369,0,0,0,0,0,0,0,0,0,0,0,0
25615,transcript,2.354173,0.001298721,0.0247968,NC_035783.1,-,28282320,28308538,rna-XM_022475182.1,22,4563,gene-LOC111129088,LOC111129088,1.131812,1.001626,0.169535,0.206256,0,0,0.077005,0.022224,3.184672,0.798802,0.263507,0.225994,0.061249,0.025062,0.266159,0.401731,0.987115,0.35467,0.06667,0.02343,1.928815,0.554604,0.969549,0.31176,0,0,1.747296,0.553076,0.594553,0.319046,0,0,1.202936,0.462192,0.029604,0.009587,1.292265,0.467126,4.444039,2.4532,0.785927,0.564782,0.391842,0.302254,0,0,2.5801,0.616272,0.1637,0.162907,0.258575,0.221078
25617,transcript,36.85044,9.146213e-06,0.0005358306,NC_035783.1,-,28282320,28319766,rna-XM_022475190.1,21,4769,gene-LOC111129088,LOC111129088,1.186676,1.05018,0,0,0,0,0.029879,0.008623,0.596934,0.149727,0,0,5.016737,2.052735,0,0,0.293927,0.105608,0.519682,0.182637,2.54959,0.733099,0,0,2.4187,0.86791,0.173358,0.054873,0,0,6.73387,2.338848,0,0,2.55004,0.82584,0.161901,0.058524,58.14981,32.09987,28.50214,20.48216,2.664049,2.05496,4.249532,1.147165,0,0,5.203609,5.178398,0,0
25619,transcript,3.772047,0.0009827425,0.02021598,NC_035783.1,-,28282320,28319770,rna-XM_022475177.1,23,5005,gene-LOC111129088,LOC111129088,3.531751,3.125515,7.187556,8.744353,3.511458,1.065171,2.11213,0.60958,0.9313,0.233595,9.405271,8.066336,0.779568,0.318982,1.230122,1.856705,0.487619,0.175201,0,0,3.509622,1.009142,0.151448,0.048698,2.683857,0.963057,0.542738,0.171794,14.87995,7.984809,1.264171,0.439079,2.41703,0.928672,2.477612,0.802384,3.209044,1.159999,10.3084,5.690448,6.4003,4.599374,5.818999,4.488584,2.908299,0.785098,5.004192,1.195281,6.865291,6.832029,12.25311,10.47623
25620,transcript,3.915459,8.202752e-05,0.002950417,NC_035783.1,-,28282320,28319770,rna-XM_022475179.1,23,4932,gene-LOC111129088,LOC111129088,0.548455,0.48537,0.331236,0.40298,0,0,2.034849,0.587276,4.188943,1.0507,2.311779,1.982674,0.312858,0.128014,0.164438,0.248197,2.953983,1.061363,0.415642,0.146073,0,0,1.023855,0.329222,0.095021,0.034097,0.235058,0.074403,0.491281,0.263629,0,0,0.49957,0.191945,0.009779,0.003167,0.275888,0.099727,7.866375,4.342399,1.269603,0.91236,0.257792,0.198852,2.752939,0.743159,2.604628,0.622131,0.929654,0.92515,0.833887,0.712961
25627,transcript,1.677605,0.001605632,0.02909886,NC_035783.1,-,28352191,28353203,rna-XR_002638867.1,3,273,gene-LOC111129510,LOC111129510,4.746681,4.200699,3.81134,4.636862,0,0,0,0,0,0,4.849475,4.159103,0,0,2.029554,3.063341,0,0,0,0,0,0,0,0,0,0,0,0,10.04571,5.390681,0,0,1.306886,0.502132,0,0,2.094764,0.757212,1.947809,1.07523,2.938679,2.111789,6.25554,4.825318,0,0,0,0,4.044904,4.025307,4.665721,3.989122
25645,transcript,0.1681438,0.001037257,0.02104654,NC_035783.1,+,28633788,28636281,rna-XM_022475822.1,4,920,gene-LOC111129436,LOC111129436,10.76957,9.530808,5.629575,6.848919,383.0609,116.1983,79.84456,23.04387,45.45326,11.4009,7.820442,6.707123,109.6565,44.86896,4.453653,6.722195,77.52065,27.8531,61.475,21.60474,56.8837,16.3561,59.20326,19.03691,85.69782,30.75122,136.9946,43.36321,18.94018,10.16359,136.0967,47.26993,118.7478,45.62531,70.51305,22.83591,84.9837,30.71976,9.781523,5.399599,16.44891,11.82049,11.30336,8.719041,64.46631,17.40274,45.40218,10.84458,10.51407,10.46313,10.45265,8.936863
25662,transcript,94.52171,1.929435e-07,2.171871e-05,NC_035783.1,+,28728674,28741932,rna-XM_022475737.1,20,2387,gene-LOC111129377,LOC111129377,0,0,0,0,0,0,0,0,0,0,0.619378,0.531203,0,0,0,0,0,0,0,0,1.376875,0.395901,0,0,0,0,0,0,6.593083,3.53795,0,0,1.572328,0.60412,0,0,0.36569,0.132189,197.6811,109.124,21.90446,15.74095,3.658859,2.822323,0,0,0,0,0,0,0,0
25663,transcript,17.0467,4.660914e-05,0.001890125,NC_035783.1,+,28728675,28741932,rna-XM_022475738.1,20,2347,gene-LOC111129377,LOC111129377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358606,0.541268,0,0,0,0,0,0,0,0,0,0,0,0,1.436722,0.770967,0,0,0,0,0,0,0,0,86.99588,48.02349,0,0,0,0,0,0,0,0,1.292041,1.285781,0,0
25666,transcript,1.792917,0.002704512,0.04264326,NC_035783.1,-,28764174,28768574,rna-XM_022475750.1,3,2073,gene-LOC111129390,LOC111129390,13.83272,12.24163,10.45248,12.71645,0.432706,0.131258,0.587795,0.169643,0.71556,0.179482,15.10272,12.9527,1.521886,0.622721,8.635081,13.0335,0.524602,0.188489,0.177279,0.062303,0.339209,0.097535,0.239749,0.077092,1.512718,0.542813,1.149686,0.363913,20.56771,11.03695,0.755186,0.262296,0.683284,0.262531,0,0,1.19934,0.433535,2.291365,1.26488,7.325776,5.264438,16.97825,13.09646,1.120003,0.302346,0.608056,0.145238,14.79262,14.72095,14.48854,12.38749
