gene,Sex,Treatment,mean_mean,mean_sem
gene-LOC111116894,M,Exposed,6.530759092592593,1.3211236862939943
gene-LOC111116897,F,Control,25.598409333333326,3.5121568321862338
gene-LOC111116897,F,Exposed,30.59449054513886,4.652091698066524
gene-LOC111116897,M,Control,27.459285951388875,3.32225633271365
gene-LOC111116897,M,Exposed,25.764748462962935,3.809075913223835
gene-LOC111116904,F,Control,15.233513105769237,1.3765584969815818
gene-LOC111116904,F,Exposed,4.002599288461535,0.659321667064032
gene-LOC111116904,M,Control,12.960632836538455,0.992369774210562
gene-LOC111116904,M,Exposed,0.37943539102564183,0.2814734182978592
gene-LOC111116905,F,Control,73.48269048958333,9.412100185385327
gene-LOC111116905,F,Exposed,74.73961008333333,8.524585996961983
gene-LOC111116905,M,Control,77.61502581250002,8.475492844091455
gene-LOC111116905,M,Exposed,77.95930274999999,8.689129453752946
gene-LOC111116906,F,Control,3.8892540109375,0.15612231992832798
gene-LOC111116906,F,Exposed,9.1716961625,0.4842913536746132
gene-LOC111116906,M,Control,4.41804136875,0.31587666280574933
gene-LOC111116906,M,Exposed,3.055057391666667,0.16491053606721126
gene-LOC111116907,F,Control,8.425116528409088,1.543595960296325
gene-LOC111116907,F,Exposed,9.881666255681822,1.9006241591960185
gene-LOC111116907,M,Control,9.822859477272747,1.781346476642355
gene-LOC111116907,M,Exposed,6.076815121212126,1.0858785939086097
gene-LOC111116908,F,Control,13.1639366875,1.0943214375
gene-LOC111116908,F,Exposed,14.977173375,0.7992039999999996
gene-LOC111116908,M,Control,9.991810125,1.583196875
gene-LOC111116908,M,Exposed,16.515392583333334,1.1427515833333333
gene-LOC111116909,F,Control,7.548542461309508,1.5519466743286303
gene-LOC111116909,F,Exposed,5.3973873452381,0.9773092715097215
gene-LOC111116909,M,Control,3.93715357142857,0.7927401387219025
gene-LOC111116909,M,Exposed,3.179863734126985,0.6335148888209482
gene-LOC111116910,F,Control,0.1395653,0.13250862949076825
gene-LOC111116910,F,Exposed,0.25810994999999987,0.24338312374347174
gene-LOC111116910,M,Control,0.1374223666666665,0.1064094255326605
gene-LOC111116910,M,Exposed,0.2750090000000005,0.19868883336483617
gene-LOC111116911,F,Control,4.08076405,1.5127615473749836
gene-LOC111116911,F,Exposed,7.58544605,1.8790868279286912
gene-LOC111116911,M,Control,3.66687945,0.9791993594455375
gene-LOC111116911,M,Exposed,6.782343,2.3242837425178164
gene-LOC111116919,F,Control,4.317351430555556,1.341900766324538
gene-LOC111116919,F,Exposed,5.763400881944439,1.5594982525066692
gene-LOC111116919,M,Control,10.516553250000005,2.105509998784266
gene-LOC111116919,M,Exposed,4.958611462962958,1.187561308010691
gene-LOC111116920,F,Control,1.5648363134615386,0.6295064301081276
gene-LOC111116920,F,Exposed,1.3112988230769225,0.508075972307512
gene-LOC111116920,M,Control,1.335883784615386,0.49111747600094846
gene-LOC111116920,M,Exposed,1.0427929564102556,0.4339952498709978
gene-LOC111116922,F,Control,0.380493238,0.1276213907717593
gene-LOC111116922,F,Exposed,0.324045188,0.09121161093233737
gene-LOC111116922,M,Control,0.35204250000000004,0.12209051671973027
gene-LOC111116922,M,Exposed,0.426115452,0.13756108113858312
gene-LOC111116927,F,Control,0.1953125,0.1953125
gene-LOC111116927,F,Exposed,0.60614225,0.60614225
gene-LOC111116927,M,Control,0,0
gene-LOC111116927,M,Exposed,0.1893939166666667,0.1893939166666667
gene-LOC111116928,F,Control,0.31271169628099177,0.07824992616591363
gene-LOC111116928,F,Exposed,0.2723964132231405,0.07135778689710645
gene-LOC111116928,M,Control,0.33552121900826476,0.08872470802993855
gene-LOC111116928,M,Exposed,0.2942063829201103,0.09547240960017774
gene-LOC111116930,F,Control,0.19252775,0.16412451060686345
gene-LOC111116930,F,Exposed,0.2259524375,0.16430562689697475
gene-LOC111116930,M,Control,0.17392965625,0.12037581793037075
gene-LOC111116930,M,Exposed,0.13845022916666666,0.10357013053625083
gene-LOC111116931,F,Control,0.2344149488636363,0.11189414171928494
gene-LOC111116931,F,Exposed,0.3146744829545455,0.24470067166385362
gene-LOC111116931,M,Control,0.37553538636363676,0.239133942673401
gene-LOC111116931,M,Exposed,0.242528893939394,0.17173047182152384
gene-LOC111116933,F,Control,0.3374151693262411,0.07538316323945626
gene-LOC111116933,F,Exposed,0.4922244361702131,0.12224408511753349
gene-LOC111116933,M,Control,0.305624593971631,0.06682677290435987
gene-LOC111116933,M,Exposed,0.4801394716312055,0.1341339596760069
gene-LOC111116935,F,Control,0.518891943298969,0.09571235746007954
gene-LOC111116935,F,Exposed,0.46117421091065264,0.07646296346475046
gene-LOC111116935,M,Control,0.44457614261168377,0.07769889508666135
gene-LOC111116935,M,Exposed,0.6030483167239413,0.1384407433451945
gene-LOC111116937,F,Control,2.292542,NA
gene-LOC111116937,F,Exposed,3.090415125,NA
gene-LOC111116937,M,Control,13.5297485,NA
gene-LOC111116937,M,Exposed,0.13888883333333332,NA
gene-LOC111116940,F,Control,5.436028954545455,1.9077172099366164
gene-LOC111116940,F,Exposed,4.356790295454546,1.7208840118514144
gene-LOC111116940,M,Control,7.4275130909091,2.0885615430522924
gene-LOC111116940,M,Exposed,5.846006136363637,2.7728234705515185
gene-LOC111116941,F,Control,1.6089682759433972,0.39235545916325626
gene-LOC111116941,F,Exposed,6.171643056603783,0.6227612285664417
gene-LOC111116941,M,Control,1.9693331415094328,0.4433213202337606
gene-LOC111116941,M,Exposed,3.9369748176100643,0.7120878965580725
gene-LOC111116945,F,Control,37.58582521875,2.476684150138836
gene-LOC111116945,F,Exposed,27.916655484375,2.318228176451506
gene-LOC111116945,M,Control,46.18612934375,2.95054780139442
gene-LOC111116945,M,Exposed,37.25983364583333,3.0875300764765603
gene-LOC111116954,F,Control,0.2581003958333334,0.12094592955056971
gene-LOC111116954,F,Exposed,0.25409480208333324,0.14142273274823597
gene-LOC111116954,M,Control,0.26992962500000023,0.14204105258856425
gene-LOC111116954,M,Exposed,0.20636579166666683,0.13290742535913797
gene-LOC111116957,F,Control,0,0
gene-LOC111116957,F,Exposed,0.5208333125,0.5208333125
gene-LOC111116957,M,Control,0,0
gene-LOC111116957,M,Exposed,0.6345785833333334,0.6345785833333334
gene-LOC111116959,F,Control,0.21900472580645164,0.11633657997132116
gene-LOC111116959,F,Exposed,0.40504993951612916,0.23623139273958868
gene-LOC111116959,M,Control,0.3818961290322581,0.19914053351692312
gene-LOC111116959,M,Exposed,0.18313676881720434,0.11714406782774127
gene-LOC111116960,F,Control,1.8907885172413799,0.5973663437466622
gene-LOC111116960,F,Exposed,7.889803831896547,1.206715694818309
gene-LOC111116960,M,Control,0.94556677586207,0.2706076167242644
gene-LOC111116960,M,Exposed,11.662274816091953,0.9163572863361247
gene-LOC111116964,F,Control,26.692548125000016,3.4810375064333914
gene-LOC111116964,F,Exposed,27.577831958333338,5.530050066879217
gene-LOC111116964,M,Control,39.991364,3.7054890037156576
gene-LOC111116964,M,Exposed,28.66505494444445,2.6458517737010796
gene-LOC111116965,F,Control,68.59278529059279,2.363956718568519
gene-LOC111116965,F,Exposed,66.82015773131444,2.356230268318815
gene-LOC111116965,M,Control,81.56670848453606,2.27684438086739
gene-LOC111116965,M,Exposed,81.55901180068729,2.273964306916155
gene-LOC111116967,F,Control,0,NA
gene-LOC111116967,F,Exposed,0,NA
gene-LOC111116967,M,Control,0,NA
gene-LOC111116967,M,Exposed,0,NA
gene-LOC111116969,F,Control,16.245445075,7.132764054351132
gene-LOC111116969,F,Exposed,16.0855159,7.75906000513966
gene-LOC111116969,M,Control,22.2993714,9.53889631542189
gene-LOC111116969,M,Exposed,23.6763659,10.606953288980538
gene-LOC111116970,F,Control,51.22150339648437,4.745829945016682
gene-LOC111116970,F,Exposed,52.49379047851563,4.653236613766105
gene-LOC111116970,M,Control,63.34261958984375,5.1340427891051945
gene-LOC111116970,M,Exposed,63.8597541796875,5.149305855606905
gene-LOC111116971,F,Control,50.77776237873135,4.84755408099735
gene-LOC111116971,F,Exposed,51.36681251305971,4.841398517126484
gene-LOC111116971,M,Control,61.839966440298525,5.387181041729982
gene-LOC111116971,M,Exposed,61.79535235323385,5.274505303360283
gene-LOC111116972,F,Control,13.552160701388885,1.2579032086584443
gene-LOC111116972,F,Exposed,17.279481444444453,2.4619993204855883
gene-LOC111116972,M,Control,29.392205930555576,2.0446222049046847
gene-LOC111116972,M,Exposed,12.05277781481483,1.9855544915663255
gene-LOC111116975,F,Control,0.1269190625,0.10453330742583963
gene-LOC111116975,F,Exposed,0.312674,0.20932596142898502
gene-LOC111116975,M,Control,0.160256375,0.160256375
gene-LOC111116975,M,Exposed,0.10457516666666666,0.06061188523908583
gene-LOC111116982,F,Control,0.2543192083333334,0.237163604123992
gene-LOC111116982,F,Exposed,0.19818333333333324,0.169383315061707
gene-LOC111116982,M,Control,0.07075466666666674,0.03602651892510725
gene-LOC111116982,M,Exposed,0.3851012222222228,0.34730350438710533
gene-LOC111116983,F,Control,32.63764942229729,2.264026001043209
gene-LOC111116983,F,Exposed,31.482026442567552,2.0667270295056013
gene-LOC111116983,M,Control,25.0950906554054,2.00111568826032
gene-LOC111116983,M,Exposed,35.27985277927927,2.23151143707382
gene-LOC111116984,F,Control,85.83902558333332,4.9956194668631575
gene-LOC111116984,F,Exposed,87.58337516666668,5.03387662105022
gene-LOC111116984,M,Control,94.02452858333334,3.6937655223845622
gene-LOC111116984,M,Exposed,94.6125565,3.5928575790658384
gene-LOC111116988,F,Control,55.5845709,6.5466441974402025
gene-LOC111116988,F,Exposed,52.2388506375,6.672739034191645
gene-LOC111116988,M,Control,58.7677854625,8.362830067592165
gene-LOC111116988,M,Exposed,58.503949125000005,7.6984932321493185
gene-LOC111116989,F,Control,75.25019669642859,5.879172084963705
gene-LOC111116989,F,Exposed,73.8134733125,6.702978026144419
gene-LOC111116989,M,Control,88.11002326785714,6.050903064891933
gene-LOC111116989,M,Exposed,88.79519791666667,5.530913719158768
gene-LOC111116992,F,Control,0.10966808333333325,0.10966808333333325
gene-LOC111116992,F,Exposed,0.41666666666666624,0.41666666666666624
gene-LOC111116992,M,Control,0,0
gene-LOC111116992,M,Exposed,0.29239766666666667,0.29239766666666667
gene-LOC111116993,F,Control,3.321973138157895,1.0246222529133386
gene-LOC111116993,F,Exposed,0.8377686315789472,0.3445082445482771
gene-LOC111116993,M,Control,1.2746937499999986,0.39695272194422404
gene-LOC111116993,M,Exposed,1.8347889473684211,0.7906373538189789
gene-LOC111116994,F,Control,8.818033475,3.295967253784629
gene-LOC111116994,F,Exposed,9.4134329,4.2606747698948215
gene-LOC111116994,M,Control,6.3057986999999995,2.5548726780767863
gene-LOC111116994,M,Exposed,6.4798023,2.959740553401373
gene-LOC111116996,F,Control,0.8054140166666662,0.27587946058873686
gene-LOC111116996,F,Exposed,2.9527567333333335,0.42562269331105984
gene-LOC111116996,M,Control,0.16232108333333325,0.10025605587822126
gene-LOC111116996,M,Exposed,2.693515011111106,0.3554701896624627
gene-LOC111116998,F,Control,8.680783028846164,1.7855656039821823
gene-LOC111116998,F,Exposed,9.71500884615385,2.09970984958445
gene-LOC111116998,M,Control,0.8700610961538464,0.718444373604189
gene-LOC111116998,M,Exposed,7.616571705128195,2.1661536059361053
gene-LOC111116999,F,Control,3.144891,1.274875
gene-LOC111116999,F,Exposed,3.1434979375,1.4750196875
gene-LOC111116999,M,Control,0.775463,0.150463
gene-LOC111116999,M,Exposed,2.2397601666666667,0.5730935
gene-LOC111117000,F,Control,7.4230072499999995,NA
gene-LOC111117000,F,Exposed,7.0458187500000005,NA
gene-LOC111117000,M,Control,5.35714275,NA
gene-LOC111117000,M,Exposed,0.9803921666666667,NA
gene-LOC111117001,F,Control,20.1114467875,1.8053198641354156
gene-LOC111117001,F,Exposed,18.18432593125,1.9716473999287332
gene-LOC111117001,M,Control,21.9626335875,1.9267600057999599
gene-LOC111117001,M,Exposed,20.9835252,2.31300505872422
gene-LOC111117004,F,Control,1.871740125,0.22956775000000004
gene-LOC111117004,F,Exposed,2.84291825,0.9583953749999999
gene-LOC111117004,M,Control,4.6408046249999995,1.192528875
gene-LOC111117004,M,Exposed,0.308642,0.308642
gene-LOC111117010,F,Control,0.3072639886363636,0.16432481430156512
gene-LOC111117010,F,Exposed,0.1670488920454545,0.09099135121178087
gene-LOC111117010,M,Control,0.21286863636363623,0.16432307129956675
gene-LOC111117010,M,Exposed,0.28061868181818184,0.14282854430779515
gene-LOC111117016,F,Control,2.417006889423076,1.1681120595743326
gene-LOC111117016,F,Exposed,3.320864312500002,1.5105523178794096
gene-LOC111117016,M,Control,1.7725167788461538,0.7981035049757592
gene-LOC111117016,M,Exposed,2.6870364294871787,1.3936903741152742
gene-LOC111117017,F,Control,0.3003241339285714,0.19170344200605385
gene-LOC111117017,F,Exposed,0.3203476071428575,0.22067362278330713
gene-LOC111117017,M,Control,0.4578335714285715,0.31582521173845873
gene-LOC111117017,M,Exposed,0.12597503571428567,0.1068925056387095
gene-LOC111117018,F,Control,0.3683243624999999,0.1778992737350839
gene-LOC111117018,F,Exposed,0.3878441249999999,0.223985064355674
gene-LOC111117018,M,Control,0.3923195083333333,0.1954420878242925
gene-LOC111117018,M,Exposed,0.27022687222222236,0.17084293956781
gene-LOC111117020,F,Control,0.5257732358870968,0.07508540703815754
gene-LOC111117020,F,Exposed,0.7235358786290323,0.10664286204162061
gene-LOC111117020,M,Control,0.33297157258064525,0.10505006265478245
gene-LOC111117020,M,Exposed,0.3095279102150538,0.06097466767016137
gene-LOC111117022,F,Control,0.3957926250000001,0.23366849563894637
gene-LOC111117022,F,Exposed,0.2221780113636364,0.13191784393486555
gene-LOC111117022,M,Control,0.19399936363636372,0.19399936363636372
gene-LOC111117022,M,Exposed,0.3099895000000007,0.23003057541343483
gene-LOC111117024,F,Control,71.80856914814814,2.714727129918635
gene-LOC111117024,F,Exposed,71.23331115817903,2.6303187617433075
gene-LOC111117024,M,Control,77.13271378858022,2.7599173672771475
gene-LOC111117024,M,Exposed,77.18706203600821,2.779885576874632
gene-LOC111117026,F,Control,0.34844980094537825,0.08557784864124068
gene-LOC111117026,F,Exposed,0.3313931748949579,0.07592350395171966
gene-LOC111117026,M,Control,0.2742225294117647,0.053086680475332125
gene-LOC111117026,M,Exposed,0.325592094537815,0.06661507125162643
gene-LOC111117027,F,Control,0.4104217560344827,0.08402551216069157
gene-LOC111117027,F,Exposed,0.380894588362069,0.08241696738844302
gene-LOC111117027,M,Control,0.42144774267241375,0.09653329813778833
gene-LOC111117027,M,Exposed,0.47012088908045985,0.10447556900508088
gene-LOC111117028,F,Control,0.258676391304348,0.10737949325701701
gene-LOC111117028,F,Exposed,0.23436834601449263,0.09864191064074834
gene-LOC111117028,M,Control,0.2518741521739131,0.09636696487183517
gene-LOC111117028,M,Exposed,0.183247688405797,0.07518823537433622
gene-LOC111117029,F,Control,1.5155507222222213,0.8529127025274095
gene-LOC111117029,F,Exposed,1.5673617,0.8925050597758613
gene-LOC111117029,M,Control,2.1483198333333324,1.1398926394702913
gene-LOC111117029,M,Exposed,2.2838721629629632,1.1672976678503646
gene-LOC111117030,F,Control,0.3873038194444445,0.2235584140784455
gene-LOC111117030,F,Exposed,0.3210085648148149,0.21248249732471575
gene-LOC111117030,M,Control,0.4028670925925925,0.20084424400488274
gene-LOC111117030,M,Exposed,0.5032122098765438,0.23827162356681697
gene-LOC111117031,F,Control,0.4097144074720671,0.061885884659054174
gene-LOC111117031,F,Exposed,0.4871990446927374,0.08610915950688736
gene-LOC111117031,M,Control,0.6149625761173175,0.1720835634861535
gene-LOC111117031,M,Exposed,0.4598745153631285,0.11523306913168686
gene-LOC111117032,F,Control,0.3133145790094341,0.09360648035355013
gene-LOC111117032,F,Exposed,0.4274282570754714,0.150568103738504
gene-LOC111117032,M,Control,0.3494789268867925,0.17979655525204397
gene-LOC111117032,M,Exposed,0.5158119999999999,0.25508286827523247
gene-LOC111117035,F,Control,0,0
gene-LOC111117035,F,Exposed,0.13440858333333375,0.13440858333333375
gene-LOC111117035,M,Control,0.5501443333333325,0.5501443333333325
gene-LOC111117035,M,Exposed,0.1291989444444445,0.1291989444444445
gene-LOC111117036,F,Control,5.518394562499996,1.5213789808687888
gene-LOC111117036,F,Exposed,11.261404750000008,1.8092365881567736
gene-LOC111117036,M,Control,9.006819571428561,2.8120624792582825
gene-LOC111117036,M,Exposed,11.820265333333339,2.737066565850265
gene-LOC111117039,F,Control,3.2970178155737657,0.2700643558632132
gene-LOC111117039,F,Exposed,0.4550977146516394,0.08868378627919725
gene-LOC111117039,M,Control,0.36665107581967227,0.07562760839315383
gene-LOC111117039,M,Exposed,0.35406093647541004,0.06519882162615974
gene-LOC111117040,F,Control,0.7052219027777775,0.4643089120718974
gene-LOC111117040,F,Exposed,0.5770334999999999,0.3593545326452115
gene-LOC111117040,M,Control,0.8273845277777785,0.47944833349687727
gene-LOC111117040,M,Exposed,0.4821180185185185,0.33580603692023736
gene-LOC111117043,F,Control,4.656893833333334,1.6021723896402036
gene-LOC111117043,F,Exposed,1.3457904722222223,0.6014899531715782
gene-LOC111117043,M,Control,2.37881786111111,0.8680910983836739
gene-LOC111117043,M,Exposed,1.4645512777777783,0.8486879934949368
gene-LOC111117044,F,Control,60.0132802625,2.42140951085993
gene-LOC111117044,F,Exposed,59.278598210625,2.3977316718305635
gene-LOC111117044,M,Control,75.08379317875,2.4728138692705226
gene-LOC111117044,M,Exposed,74.93259378083333,2.504618280331213
gene-LOC111117045,F,Control,13.756278875,NA
gene-LOC111117045,F,Exposed,12.01411875,NA
gene-LOC111117045,M,Control,21.824866,NA
gene-LOC111117045,M,Exposed,13.856111,NA
gene-LOC111117047,F,Control,7.12452088541667,3.190706996176796
gene-LOC111117047,F,Exposed,8.487725104166671,3.39744535664208
gene-LOC111117047,M,Control,10.081671395833327,3.4532039327392328
gene-LOC111117047,M,Exposed,13.144745777777784,4.208624344013388
gene-LOC111117049,F,Control,0.23779462499999962,0.155019533087785
gene-LOC111117049,F,Exposed,0.40512593750000087,0.35651250634048876
gene-LOC111117049,M,Control,0.4262574583333325,0.2741004505177825
gene-LOC111117049,M,Exposed,0,0
gene-LOC111117051,F,Control,0.22412541666666663,0.19749702787156576
gene-LOC111117051,F,Exposed,0.2920283125,0.24968935251746974
gene-LOC111117051,M,Control,0.495419875,0.3624177187561892
gene-LOC111117051,M,Exposed,0.23599461111111117,0.15073725873020816
gene-LOC111117052,F,Control,0.275447875,0.275447875
gene-LOC111117052,F,Exposed,0.38398691666666623,0.38398691666666623
