gene.id,controls.females.mean.methylation.CoV,controls.males.mean.methylation.CoV,controls.females.mean.methylation,controls.males.mean.methylation,mean.methylation,abs.delta.CoV
gene-LOC111101534,0.551878202764062,1.00759493073259,4.6064423375,3.30169035,3.95406634375,0.455716727968529
gene-LOC111101536,1.04353588633272,1.0313624805746,1.53812397375,0.3121159475,0.925119960625,0.0121734057581149
gene-LOC111101537,1.3084541509227,1.37613975878478,4.78872585,7.78984455,6.2892852,0.0676856078620827
gene-LOC111101538,NA,NA,NA,NA,NA,NA
gene-LOC111101539,NA,NA,NA,NA,NA,NA
gene-LOC111101540,0.416182271724823,0.226705417953461,0.27023608875,0.2636597175,0.266947903125,0.189476853771362
gene-LOC111101541,0.105909854112073,0.0521971469553416,68.2254525,74.0459225,71.1356875,0.0537127071567313
gene-LOC111101542,0.0901032671661578,0.0749982149684593,51.2467625,63.06618,57.15647125,0.0151050521976985
gene-LOC111101543,0.22616057601795,0.559182092929187,12.11779075,13.38464775,12.75121925,0.333021516911237
gene-LOC111101544,0.331074353173589,0.46973585005897,0.3576399375,0.464759025,0.41119948125,0.138661496885381
gene-LOC111101545,0.316218465508233,0.408859740627836,17.635634125,12.010326,14.8229800625,0.092641275119603
gene-LOC111101546,0.422499156796073,0.148825116503228,17.1259465,5.69169275,11.408819625,0.273674040292846
gene-LOC111101547,0.144540138616586,0.290441821802306,33.17713375,26.1961925,29.686663125,0.14590168318572
gene-LOC111101548,0.0776591097173553,0.0564842180957181,46.31441375,60.0866625,53.200538125,0.0211748916216372
gene-LOC111101549,0.247168526764161,0.18446061673221,36.75647,32.5539375,34.65520375,0.0627079100319506
gene-LOC111101550,0.123544402074872,0.182833198746694,22.30819625,19.9434075,21.125801875,0.0592887966718229
gene-LOC111101551,0.40289839493362,0.241760209485033,0.23538724875,0.188578495,0.211982871875,0.161138185448588
gene-LOC111101552,0.858386041263335,1.14636392656346,1.055606175,1.37131765,1.2134619125,0.287977885300124
gene-LOC111101553,0.464137321506794,0.312340784265823,36.290416875,34.57804725,35.4342320625,0.151796537240971
gene-LOC111101555,NA,NA,NA,NA,NA,NA
gene-LOC111101556,0.93745374062462,1.07226940305586,8.10783585875,8.28255721,8.195196534375,0.134815662431235
gene-LOC111101557,NA,0.826463187853637,NA,29.682791,NA,NA
gene-LOC111101558,0.223836356129414,0.489500892446693,53.30616375,42.426765,47.866464375,0.265664536317279
gene-LOC111101559,0.628109997015793,0.548553784820215,31.681099,32.644019,32.162559,0.0795562121955782
gene-LOC111101560,0.811287816852101,0.722570229415572,14.34060915,8.718154425,11.5293817875,0.0887175874365289
gene-LOC111101561,0.561949664534924,0.508235823221569,19.5697415,3.88292175,11.726331625,0.0537138413133554
gene-LOC111101562,0.300550353933608,0.0752512172832773,17.974539125,33.27749825,25.6260186875,0.225299136650331
gene-LOC111101563,NA,NA,NA,NA,NA,NA
gene-LOC111101564,0.243711261532338,0.252582987235496,26.385069,27.47204775,26.928558375,0.00887172570315767
gene-LOC111101565,NA,NA,NA,NA,NA,NA
gene-LOC111101566,0.344774608717307,0.649804304414092,0.24724004875,0.16576588,0.206502964375,0.305029695696785
gene-LOC111101567,1.38810878986527,0.500135227728554,4.155187125,1.72270205,2.9389445875,0.887973562136719
gene-LOC111101568,0.0854583745994062,0.0470953013182087,71.31622625,77.433325,74.374775625,0.0383630732811975
gene-LOC111101569,1.90763171806995,1.25165707333415,7.998793025,0.291666675,4.14522985,0.655974644735797
gene-LOC111101570,0.727994899966931,0.712669174417894,0.3625828375,0.346563325,0.35457308125,0.0153257255490371
gene-LOC111101571,0.81363630815223,0.998688967604908,21.9384635,18.4020195,20.1702415,0.185052659452678
gene-LOC111101572,0.522826658873373,2.03540465412462,0.2188400225,8.2470234325,4.2329317275,1.51257799525124
gene-LOC111101573,0.900762036268797,0.61759829009156,5.764512875,4.55368925,5.1591010625,0.283163746177237
gene-LOC111101574,NA,1.0092442305248,NA,0.2658320125,NA,NA
gene-LOC111101575,1.00434518861798,0.700133044019852,1.84051434625,0.34261857,1.091566458125,0.304212144598126
gene-LOC111101576,0.289203806282025,0.832802590808686,3.3350379,2.054163975,2.6946009375,0.543598784526661
gene-LOC111101577,2.38000777707143,1.32046866367296,2.60205582125,0.1112736625,1.356664741875,1.05953911339846
gene-LOC111101578,0.550266222132271,0.187863582559604,0.2030195375,0.227601035,0.21531028625,0.362402639572667
gene-LOC111101579,0.783773660634509,1.12136154869634,0.20317485875,0.933721095,0.568447976875,0.337587888061829
gene-LOC111101580,0.969799378593934,0.660304854623745,0.4455745,0.78346535,0.614519925,0.309494523970189
gene-LOC111101581,0.730803364742664,0.46272505127183,18.5377567,19.717069025,19.1274128625,0.268078313470834
gene-LOC111101582,0.795603310306774,1.1821745283878,2.7541612875,5.268078525,4.01111990625,0.386571218081026
gene-LOC111101583,0.969988760140624,1.44623292443955,3.955300225,15.16324225,9.5592712375,0.476244164298924
gene-LOC111101584,0.275788018391437,0.453544544120963,23.35836375,31.6224475,27.490405625,0.177756525729527
gene-LOC111101585,0.695710903986298,0.655868566409704,0.34809365,0.445092295,0.3965929725,0.0398423375765939
gene-LOC111101586,0.345669211988739,0.298099661022082,7.667293875,9.17065825,8.4189760625,0.0475695509666572
gene-LOC111101587,0.378621480534449,0.859701199339375,1.113944225,0.92453355,1.0192388875,0.481079718804926
gene-LOC111101588,1.48109748176419,1.65986961831352,6.5721578375,4.299401775,5.43577980625,0.178772136549329
gene-LOC111101589,0.28854811074694,0.380933171503394,2.0733697625,1.8292514,1.95131058125,0.0923850607564539
gene-LOC111101590,0.10144076900424,0.159522809066574,45.139695,55.4198025,50.27974875,0.0580820400623336
gene-LOC111101591,0.600069330121081,1.38577697136206,0.36156270375,0.58687218,0.474217441875,0.78570764124098
gene-LOC111101592,0.725475721360782,0.685289464149243,2.457397875,4.59557875,3.5264883125,0.0401862572115392
gene-LOC111101593,0.273490542026719,0.949237447911761,0.242276475,0.365881125,0.3040788,0.675746905885042
gene-LOC111101594,0.0739811348490784,0.0596809568264509,48.79107125,57.219595,53.005333125,0.0143001780226275
gene-LOC111101595,NA,NA,NA,NA,NA,NA
gene-LOC111101596,0.679292354995167,0.950586772051404,4.9378466125,5.957082075,5.44746434375,0.271294417056236
gene-LOC111101597,NA,NA,NA,NA,NA,NA
gene-LOC111101598,0.0701751803840595,0.0954328849985358,73.31193875,74.589935,73.950936875,0.0252577046144763
gene-LOC111101599,2.24437177989962,1.81878851474918,3.8972967375,4.0210682,3.95918246875,0.425583265150433
gene-LOC111101600,0.992492005530355,1.04798862832497,0.775484255,0.587950525,0.68171739,0.0554966227946153
gene-LOC111101601,0.507312721877169,0.520204762911722,0.28463840125,0.292032305,0.288335353125,0.0128920410345528
gene-LOC111101602,0.268123766303835,0.0943857281708702,0.503131975,0.37509365,0.4391128125,0.173738038132965
gene-LOC111101603,0.164176502380437,0.154243002431997,38.15986,52.6515625,45.40571125,0.00993349994843984
gene-LOC111101604,1.31654868009966,1.04929098034701,0.2629287,0.191431125,0.2271799125,0.267257699752656
gene-LOC111101605,0.105744712235378,0.0716122316829709,64.31079625,70.8933825,67.602089375,0.0341324805524067
gene-LOC111101606,0.904749700404891,1.16377774164566,1.936398625,4.5958899,3.2661442625,0.259028041240772
gene-LOC111101607,0.233745103823111,0.207713036419741,0.277961175,0.259363925,0.26866255,0.0260320674033692
gene-LOC111101608,0.209419945881517,0.246921287060242,0.2959475,0.230095,0.26302125,0.0375013411787252
gene-LOC111101609,0.331452836767647,0.167653057599914,1.3583517875,1.244596575,1.30147418125,0.163799779167733
gene-LOC111101610,0.353886934495218,0.360369107444445,1.75259285,1.619743425,1.6861681375,0.00648217294922693
gene-LOC111101611,0.143488064244148,0.176925590457561,63.9198725,67.106965,65.51341875,0.033437526213413
gene-LOC111101612,NA,0.7192944385503,NA,58.9929329,NA,NA
gene-LOC111101613,0.446444448886669,0.682071195218078,38.71331875,36.62121975,37.66726925,0.235626746331409
gene-LOC111101614,0.259105214019675,0.797412307887392,42.88331,48.180715,45.5320125,0.538307093867717
gene-LOC111101615,0.314775136689212,NA,0.301197,NA,NA,NA
gene-LOC111101616,0.367399526939272,0.281549642879808,0.38977601125,0.3475005475,0.368638279375,0.0858498840594639
gene-LOC111101617,1.30190913743018,1.88792347288797,3.6404042875,1.776051175,2.70822773125,0.58601433545779
gene-LOC111101618,0.391002519156552,0.178383447054334,0.28460722125,0.2643824325,0.274494826875,0.212619072102218
gene-LOC111101619,1.13734764957399,0.740076306117023,10.9032911875,24.317018175,17.61015468125,0.397271343456964
gene-LOC111101620,0.501687889509229,0.654632756837349,2.1063181375,1.334636425,1.72047728125,0.15294486732812
gene-LOC111101621,1.20298354839782,NA,0.42939897125,NA,NA,NA
gene-LOC111101622,1.54061983296289,1.85137128604821,8.0482035125,9.167808675,8.60800609375,0.31075145308533
gene-LOC111101623,NA,NA,NA,NA,NA,NA
gene-LOC111101624,0.635110963823284,1.12159242385457,0.2242504525,0.225048245,0.22464934875,0.486481460031284
gene-LOC111101625,1.05283306935468,NA,5.57906216875,NA,NA,NA
gene-LOC111101626,1.55506457750827,1.84657238249176,0.7991169625,6.395721875,3.59741941875,0.291507804983488
gene-LOC111101627,0.556753853497847,0.503659267642109,12.050276125,22.12036925,17.0853226875,0.053094585855738
gene-LOC111101628,0.946230090647871,0.677544409401079,0.5081182,0.34210225,0.425110225,0.268685681246792
gene-LOC111101629,0.200949058688411,0.689868595208311,0.358532725,0.380350675,0.3694417,0.4889195365199
gene-LOC111101630,0.0442161966188074,0.05679421706752,75.2074625,81.00168,78.10457125,0.0125780204487127
gene-LOC111101631,1.26466786778222,2.125,0.2373366125,0.03840245,0.13786953125,0.860332132217784
gene-LOC111101632,0.831571315149668,0.302371493120072,0.412531205,0.3682223,0.3903767525,0.529199822029596
gene-LOC111101633,0.719133975345291,0.318547038655173,26.768481375,10.7062645,18.7373729375,0.400586936690118
gene-LOC111101634,1.57089766370337,1.70935221209817,4.13358963125,0.4593190875,2.296454359375,0.138454548394797
gene-LOC111101635,1.20413801719196,1.27651970109488,4.780872175,3.966712675,4.373792425,0.0723816839029205
gene-LOC111101636,NA,0.716314070832625,NA,0.2544170275,NA,NA
gene-LOC111101637,NA,1.50912454321896,NA,0.0892533325,NA,NA
gene-LOC111101638,0.653277153723799,0.456591504078567,0.789594,0.28427315,0.536933575,0.196685649645232
gene-LOC111101639,1.49200957342067,0.972318135157626,1.34426845,4.809612825,3.0769406375,0.519691438263046
gene-LOC111101640,0.678996558991684,0.228225517099975,2.7461612,0.43496645,1.590563825,0.450771041891709
gene-LOC111101641,0.779152721356081,0.938662554656476,0.4692529125,0.24014099,0.35469695125,0.159509833300395
gene-LOC111101642,0.0338311839671878,0.126565194431068,65.1149825,64.73353,64.92425625,0.0927340104638807
gene-LOC111101643,NA,NA,NA,NA,NA,NA
gene-LOC111101644,0.094043150126414,0.135384666852534,16.4676475,14.9570425,15.712345,0.0413415167261197
gene-LOC111101645,0.867984073322957,0.634812285244546,4.16505335,3.208778975,3.6869161625,0.233171788078412
gene-LOC111101646,0.968337212910618,0.480307079546169,2.0724934875,0.87754135,1.47501741875,0.488030133364449
gene-LOC111101647,NA,NA,NA,NA,NA,NA
gene-LOC111101648,0.122022164610995,0.0658667688275011,52.08090125,52.3180325,52.199466875,0.0561553957834936
gene-LOC111101649,0.390297580155668,1.2437942893674,0.27377755,0.14109575,0.20743665,0.853496709211734
gene-LOC111101650,2.47493371001754,1.84579633842877,2.690989125,3.4760228,3.0835059625,0.629137371588767
gene-LOC111101651,0.81470552334927,0.476397035519618,0.8090795125,0.680271975,0.74467574375,0.338308487829652
gene-LOC111101652,0.778220449044996,1.40269010945875,19.5045898375,29.475120225,24.48985503125,0.624469660413756
gene-LOC111101653,0.818888689712453,1.31881549007048,20.46576375,9.759935,15.112849375,0.499926800358029
gene-LOC111101654,0.0423467303338806,0.0321332216250678,57.27689125,62.1245025,59.700696875,0.0102135087088128
gene-LOC111101655,0.707298874585976,0.877666218125712,1.2469550125,0.7086827,0.97781885625,0.170367343539736
gene-LOC111101656,1.02787494205938,NA,14.17308175,NA,NA,NA
gene-LOC111101657,1.68369554944995,0.852871712170829,2.0930372175,0.9903367025,1.54168696,0.830823837279123
gene-LOC111101658,0.749965428190852,0.411523310836723,31.996522375,38.92754725,35.4620348125,0.338442117354128
gene-LOC111101659,0.517656832170896,0.445024497787561,37.9059275,50.114085,44.01000625,0.0726323343833347
gene-LOC111101660,NA,NA,NA,NA,NA,NA
gene-LOC111101661,NA,NA,NA,NA,NA,NA
gene-LOC111101662,0.759696620916153,0.381925433569167,0.3288253,0.4359701,0.3823977,0.377771187346985
gene-LOC111101664,0.924725432022487,0.933587188422084,11.5647522625,8.597087975,10.08092011875,0.00886175639959752
gene-LOC111101665,1.02258172264871,0.751999202613099,22.022940425,29.321524,25.6722322125,0.27058252003561
gene-LOC111101666,1.68346263366668,2.00417152446155,7.028720225,5.57494005,6.3018301375,0.320708890794873
gene-LOC111101667,1.06261220569459,0.94539195024971,9.36937075,29.12212775,19.24574925,0.117220255444877
gene-LOC111101668,2.12177446833128,1.7746707961405,11.14680951875,21.4956615975,16.321235558125,0.347103672190778
gene-LOC111101670,NA,NA,NA,NA,NA,NA
gene-LOC111101671,0.392441292312087,0.11920536283189,0.3319617775,0.2749495225,0.30345565,0.273235929480197
gene-LOC111101672,0.991716639074404,0.953696281399082,23.743401,30.78241225,27.262906625,0.0380203576753224
gene-LOC111101673,0.504584524328942,0.962217181096856,12.18383225,8.56604225,10.37493725,0.457632656767914
gene-LOC111101674,0.860435814640474,1.07119638041741,2.9747347,6.38322805,4.678981375,0.210760565776933
gene-LOC111101675,NA,NA,NA,NA,NA,NA
gene-LOC111101676,NA,NA,NA,NA,NA,NA
gene-LOC111101677,NA,1.540847141614,NA,9.0542459,NA,NA
gene-LOC111101678,0.463911819928564,0.108335388491707,43.8634225,57.351385,50.60740375,0.355576431436857
gene-LOC111101679,0.293778093283631,0.228829680814168,44.56192375,54.489155,49.525539375,0.0649484124694635
gene-LOC111101680,0.275144274560285,0.253878525579778,40.5467,31.1166375,35.83166875,0.0212657489805072
gene-LOC111101681,0.0742005722073894,0.114307964394117,63.33985,57.836675,60.5882625,0.0401073921867276
gene-LOC111101682,0.820591109880164,0.575789298445562,6.3935033475,0.3758485175,3.3846759325,0.244801811434602
gene-LOC111101683,0.669861246245502,1.40487934521761,6.6954416375,7.3677355,7.03158856875,0.735018098972104
gene-LOC111101684,0.766619089978069,NA,1.40051567375,NA,NA,NA
gene-LOC111101685,NA,NA,NA,NA,NA,NA
gene-LOC111101686,0.471289233309011,0.445892023823235,17.812564875,39.71631225,28.7644385625,0.0253972094857758
gene-LOC111101687,1.05659134663183,0.729932706663356,1.2740304975,0.2298181675,0.7519243325,0.326658639968478
gene-LOC111101688,1.53356687232874,1.5213221310273,0.11308339625,0.40426312,0.258673258125,0.0122447413014402
gene-LOC111101689,0.852838680491486,0.293657893727842,2.466886125,2.0407267,2.2538064125,0.559180786763644
gene-LOC111101690,0.316281670309111,0.282146098879739,2.269928375,2.9482045,2.6090664375,0.0341355714293718
gene-LOC111101691,0.530671711374445,0.474869378110522,19.808738625,13.6923855,16.7505620625,0.0558023332639232
gene-LOC111101692,0.832385206623607,0.970387325079941,5.424567725,6.79246515,6.1085164375,0.138002118456333
gene-LOC111101693,1.39928823313339,2.125,0.1695357875,0.04201681,0.10577629875,0.725711766866614
gene-LOC111101694,NA,NA,NA,NA,NA,NA
gene-LOC111101695,0.548365282187276,0.523091860679766,14.200860875,16.91577,15.5583154375,0.0252734215075101
gene-LOC111101696,0.844930497713253,0.397780353968652,0.7275408875,0.627236825,0.67738885625,0.447150143744601
gene-LOC111101697,1.57255068407224,2.08197802067543,2.204075675,20.309324,11.2566998375,0.509427336603191
gene-LOC111101698,0.383280195870103,0.811551073527525,0.29421730625,0.1644419275,0.229329616875,0.428270877657423
gene-LOC111101699,0.870031729710456,NA,20.1063615,NA,NA,NA
gene-LOC111101700,0.480433467810239,0.581845813858826,0.26464079875,0.25812004,0.261380419375,0.101412346048587
gene-LOC111101701,NA,NA,NA,NA,NA,NA
gene-LOC111101702,NA,NA,NA,NA,NA,NA
gene-LOC111101703,0.0889092612707857,0.0395589754315003,47.9308125,59.1207275,53.52577,0.0493502858392854
gene-LOC111101704,0.55935701178869,0.539872560553083,2.575212875,3.286772025,2.93099245,0.0194844512356069
gene-LOC111101705,1.01246452590116,1.32146321725255,1.5911208625,2.526684275,2.05890256875,0.308998691351396
gene-LOC111101706,0.216853059381128,0.361330095868145,1.0940558,1.45055345,1.272304625,0.144477036487017
gene-LOC111101707,0.771548838244708,1.31501851294455,0.3865174625,0.160328575,0.27342301875,0.543469674699847
gene-LOC111101708,0.740743063551721,1.68170425390532,0.560838775,0.833492625,0.6971657,0.940961190353596
gene-LOC111101709,NA,NA,NA,NA,NA,NA
gene-LOC111101710,0.566943916697706,0.582755884753735,1.1636595,0.951293775,1.0574766375,0.0158119680560297
gene-LOC111101711,0.10727172137837,0.112671703921023,62.88769,60.4820975,61.68489375,0.00539998254265338
gene-LOC111101712,0.172697227021528,0.187476197375264,64.94687625,65.36975,65.158313125,0.0147789703537357
gene-LOC111101713,1.44547317590428,1.83809546503253,14.6224270125,2.1820651,8.40224605625,0.39262228912825
gene-LOC111101714,1.14358113980352,1.42111279550416,0.1898425,0.236748975,0.2132957375,0.277531655700641
gene-LOC111101715,0.881283376885838,0.978614122623318,0.7522390875,0.683578425,0.71790875625,0.09733074573748
gene-LOC111101716,0.558766254602707,0.799391390079439,4.59731025,6.32120375,5.459257,0.240625135476732
gene-LOC111101717,0.359234172804351,0.837527021712073,0.24697265375,0.285069035,0.266020844375,0.478292848907722
gene-LOC111101718,0.355946263973686,0.38945205558469,5.1241425,4.85398,4.98906125,0.0335057916110044
gene-LOC111101719,0.649920514398991,1.13321854135697,14.82733500375,10.044304785,12.435819894375,0.483298026957982
