gene.id,controls.females.mean.methylation.CoV,exposed.females.mean.methylation.CoV,controls.females.mean.methylation,exposed.females.mean.methylation,mean.methylation,abs.delta.CoV
gene-LOC111105945,2.28112204236456,0.435442583687397,1.344054025,0.330183575,0.8371188,1.84567945867716
gene-LOC111105946,0.882672184778039,0.938001694878658,4.2535548,0.734689875,2.4941223375,0.0553295101006185
gene-LOC111105947,0.178086998628536,0.219510355445849,53.8016225,65.17840625,59.490014375,0.0414233568173128
gene-LOC111105948,0.718203127157596,0.842644687255941,2.663427025,2.532309875,2.59786845,0.124441560098345
gene-LOC111105949,0.729637611581066,0.622089930013754,23.934804125,27.11571325,25.5252586875,0.107547681567313
gene-LOC111105950,0.790152772612147,1.25204085011723,13.064797275,9.9209864125,11.49289184375,0.461888077505087
gene-LOC111105952,0.561070149750544,1.12787762465063,2.6996774875,2.49431375,2.59699561875,0.566807474900087
gene-LOC111105953,0.422985889793234,0.985313994940938,0.318907175,0.4339358,0.3764214875,0.562328105147704
gene-LOC111105954,0.286381327749582,0.162824738420158,38.17091875,35.6309175,36.900918125,0.123556589329424
gene-LOC111105955,0.581769019257189,0.833383795871963,9.8112449,6.585864175,8.1985545375,0.251614776614775
gene-LOC111105956,1.47708164086237,1.1216051138139,0.297111665,0.3617948275,0.32945324625,0.355476527048467
gene-LOC111105957,0.272626178479472,1.07943154754591,0.3108170375,0.3790216625,0.34491935,0.806805369066434
gene-LOC111105958,0.448416659326285,0.620240525704384,1.68122849125,1.0951503175,1.388189404375,0.171823866378098
gene-LOC111105959,0.672801549170916,0.437688282025556,0.3677679925,0.31542405,0.34159602125,0.23511326714536
gene-LOC111105960,1.2488052496025,1.78773747105292,0.18722279375,0.29162966,0.239426226875,0.53893222145042
gene-LOC111105961,0.070758223225778,0.0592629479744075,38.32139375,37.72288375,38.02213875,0.0114952752513705
gene-LOC111105962,0.92506256618471,1.26688589221634,0.219006755,0.11858503,0.1687958925,0.341823326031629
gene-LOC111105963,0.311892509591111,0.487331743546156,0.293887075,0.3100109625,0.30194901875,0.175439233955045
gene-LOC111105964,0.865647118919712,0.665325659106381,0.23564314375,0.21604402125,0.2258435825,0.200321459813331
gene-LOC111105965,NA,0.324734222564607,NA,50.47034875,NA,NA
gene-LOC111105966,0.490898629437009,0.883251784982247,0.214117215,0.34086931625,0.277493265625,0.392353155545238
gene-LOC111105967,0.208390342857685,0.169748369229892,21.23459,20.13224125,20.683415625,0.0386419736277925
gene-LOC111105968,NA,NA,NA,NA,NA,NA
gene-LOC111105969,1.23501503758807,1.74958713547995,0.69372350375,0.610915515,0.652319509375,0.51457209789188
gene-LOC111105970,NA,NA,NA,NA,NA,NA
gene-LOC111105971,0.209062390176002,2.335155566957,0.7032821875,3.6514662,2.17737419375,2.126093176781
gene-LOC111105972,2.51765976134243,NA,1.19510435,NA,NA,NA
gene-LOC111105973,0.61013907526514,0.488551995224112,32.586529375,45.310678,38.9486036875,0.121587080041028
gene-LOC111105974,0.194939654388858,0.370434236110166,1.014645575,0.9634415375,0.98904355625,0.175494581721308
gene-LOC111105975,1.08523660226217,1.10950348384591,0.3553401875,0.290318,0.32282909375,0.0242668815837364
gene-LOC111105976,NA,NA,NA,NA,NA,NA
gene-LOC111105977,NA,NA,NA,NA,NA,NA
gene-LOC111105978,1.79559034710937,1.1653374103192,5.5475941375,1.7443479625,3.64597105,0.630252936790169
gene-LOC111105979,0.573547134532937,NA,0.4977255625,NA,NA,NA
gene-LOC111105980,0.101198219350654,0.0682469386403016,61.1635775,57.939975,59.55177625,0.032951280710352
gene-LOC111105981,0.270220266805876,0.322816000095442,43.149135,40.64038625,41.894760625,0.0525957332895662
gene-LOC111105982,0.691851720961005,2.46944356813028,1.19507122375,4.8525775625,3.023824393125,1.77759184716927
gene-LOC111105983,1.34296555275444,NA,0.2984223625,NA,NA,NA
gene-LOC111105984,0.480537443003955,0.608254814962849,0.9018555375,0.78868735,0.84527144375,0.127717371958894
gene-LOC111105985,0.859913407578647,1.1100410635202,0.3893720725,0.63752833,0.51345020125,0.250127655941558
gene-LOC111105986,0.356616777934081,0.474313387219008,1.3412025,0.996372075,1.1687872875,0.117696609284927
gene-LOC111105987,NA,NA,NA,NA,NA,NA
gene-LOC111105988,0.373591460466251,0.488912079938926,0.379634375,0.29757205,0.3386032125,0.115320619472675
gene-LOC111105989,1.07714959941077,0.769504092349295,12.530855075,10.6176579125,11.57425649375,0.307645507061472
gene-LOC111105990,0.822783890733623,1.27805849233695,1.66962685,2.99768355,2.3336552,0.455274601603323
gene-LOC111105991,0.590409318202797,0.880553280540204,0.46036690125,0.5767652525,0.518566076875,0.290143962337407
gene-LOC111105992,NA,NA,NA,NA,NA,NA
gene-LOC111105993,NA,1.14693598114673,NA,0.56339425875,NA,NA
gene-LOC111105995,NA,NA,NA,NA,NA,NA
gene-LOC111105996,NA,0.867292845294416,NA,0.8032926125,NA,NA
gene-LOC111105997,NA,NA,NA,NA,NA,NA
gene-LOC111105998,NA,NA,NA,NA,NA,NA
gene-LOC111105999,0.169600448066135,0.163774422562586,50.35814375,40.09959625,45.22887,0.00582602550354852
gene-LOC111106000,0.635909090643412,0.689427850917428,0.4531070775,0.33101485625,0.392060966875,0.0535187602740167
gene-LOC111106001,0.116358559802416,0.126197867582171,56.6796075,56.60851375,56.644060625,0.00983930777975582
gene-LOC111106002,0.432103497597416,1.05561671302225,0.24534875,0.3136284,0.279488575,0.623513215424832
gene-LOC111106003,0.846741256653204,0.538102412675187,5.29142675,7.207675375,6.2495510625,0.308638843978017
gene-LOC111106004,0.546650498990208,0.451538017210307,0.3300576625,0.19265176125,0.261354711875,0.0951124817799014
gene-LOC111106005,1.12630020194994,0.601107447067019,5.967397375,0.9339442625,3.45067081875,0.525192754882918
gene-LOC111106006,0.0863075686128254,0.0773533235304074,42.5259,44.54204125,43.533970625,0.00895424508241799
gene-LOC111106007,0.509665305790381,0.740909512197127,0.4788341025,0.4722364325,0.4755352675,0.231244206406745
gene-LOC111106008,0.63865906635702,0.641861634540662,0.375784875,0.24771845,0.3117516625,0.00320256818364151
gene-LOC111106009,0.469982939297825,0.483796897786993,7.360712125,9.41715675,8.3889344375,0.0138139584891679
gene-LOC111106010,0.0673142609650733,0.0431199657219532,63.07677,69.13475375,66.105761875,0.0241942952431201
gene-LOC111106011,0.814688084522751,0.207273875820094,0.3313808375,0.2753151125,0.303347975,0.607414208702657
gene-LOC111106012,0.48649971872351,0.496254812660377,0.29103348125,0.326492765,0.308763123125,0.00975509393686652
gene-LOC111106013,0.302672353114108,0.190148331424809,0.3453987875,0.2630048,0.30420179375,0.112524021689299
gene-LOC111106014,0.37820538550546,0.423361135738628,8.122145875,6.111311375,7.116728625,0.0451557502331677
gene-LOC111106015,0.257951045656642,0.337746902927434,45.27645625,43.54963875,44.4130475,0.0797958572707927
gene-LOC111106016,0.71521804289046,0.311048015056575,0.2758169125,0.21012065,0.24296878125,0.404170027833884
gene-LOC111106017,0.67561801190477,0.475197270620267,0.2692245225,0.240958305,0.25509141375,0.200420741284504
gene-LOC111106018,1.82050362386362,0.746796478164813,0.14076654,0.36338915375,0.252077846875,1.07370714569881
gene-LOC111106019,0.24077187530712,0.278680487048023,5.165473625,5.058090375,5.111782,0.0379086117409038
gene-LOC111106020,0.507280858440078,0.376789098616486,5.08155925,4.47203925,4.77679925,0.130491759823592
gene-LOC111106021,0.0471894689227951,0.056747185364204,56.32684375,56.15125125,56.2390475,0.00955771644140885
gene-LOC111106022,0.115971042019578,0.130647619492907,13.62992075,11.2764175,12.453169125,0.0146765774733285
gene-LOC111106023,0.211898329973633,0.22001506611699,39.5254275,33.29142,36.40842375,0.00811673614335753
gene-LOC111106024,0.444696780090873,0.300969514716254,30.29224575,21.314048,25.803146875,0.143727265374618
gene-LOC111106025,0.0174246830105765,0.0435747580593198,48.66563625,48.95515625,48.81039625,0.0261500750487434
gene-LOC111106026,0.304390378180682,0.180018716071006,2.206068375,2.169749625,2.187909,0.124371662109676
gene-LOC111106027,1.34763322377338,1.99156320439204,14.9896183,7.587937925,11.2887781125,0.643929980618663
gene-LOC111106028,0.329291767869076,0.44301103875869,0.2433685125,0.2473863,0.24537740625,0.113719270889615
gene-LOC111106029,0.80085824633817,0.972135920071148,14.4661185625,9.4925257125,11.9793221375,0.171277673732977
gene-LOC111106030,0.700070206583602,1.72579973444913,0.55431875,2.9528687125,1.75359373125,1.02572952786553
gene-LOC111106031,0.614092886150119,1.70223793085334,1.337843575,4.673378,3.0056107875,1.08814504470322
gene-LOC111106032,0.329973806331771,0.869867236087297,0.2998065825,0.25386770625,0.276837144375,0.539893429755526
gene-LOC111106033,1.21911713978231,1.23814039607138,2.0456102,5.5761510625,3.81088063125,0.0190232562890715
gene-LOC111106034,0.674359342435515,NA,0.42990001875,NA,NA,NA
gene-LOC111106035,0.35736066061991,0.430353410964059,0.320779935,0.3944388975,0.35760941625,0.0729927503441485
gene-LOC111106036,0.347802958196337,0.459144374019738,0.28976855,0.2511447625,0.27045665625,0.111341415823401
gene-LOC111106037,1.6244155275952,NA,3.5215870625,NA,NA,NA
gene-LOC111106038,1.03400148231253,0.545622180445371,0.2282837075,0.32909144875,0.278687578125,0.488379301867156
gene-LOC111106039,0.64890669063355,0.660388457980204,2.69604195,3.20162825,2.9488351,0.0114817673466543
gene-LOC111106040,1.05361348151259,1.42068620664901,5.5396826375,5.2254658625,5.38257425,0.36707272513642
gene-LOC111106041,0.512432366233524,0.688873730805777,6.68920405,4.0196575375,5.35443079375,0.176441364572253
gene-LOC111106042,0.742129338358327,0.871474395513248,5.51695475,4.9038475,5.210401125,0.129345057154921
gene-LOC111106043,0.0515945991620568,0.0827214640888021,57.2517275,56.66334,56.95753375,0.0311268649267453
gene-LOC111106044,0.173661940110886,0.112894470388097,61.12213,61.62856375,61.375346875,0.0607674697227898
gene-LOC111106045,1.04311334423789,1.00136891165784,3.8339911625,4.7197436375,4.2768674,0.0417444325800438
gene-LOC111106047,0.458788409256416,0.619004947357733,0.2313825525,0.17069942875,0.201040990625,0.160216538101316
gene-LOC111106048,0.435132878291579,0.704425416563434,20.8248254125,15.6741057375,18.249465575,0.269292538271855
gene-LOC111106049,0.0811567500946448,0.0980032948867739,49.07808,50.16692125,49.622500625,0.0168465447921291
gene-LOC111106050,0.252318425815799,0.402342279150324,0.25653916125,0.27611805125,0.26632860625,0.150023853334525
gene-LOC111106051,0.205032118225487,0.193920962613623,48.07770875,54.5454025,51.311555625,0.011111155611864
gene-LOC111106052,2.35268162576882,NA,0.2369304875,NA,NA,NA
gene-LOC111106053,1.72961984327788,1.39955987691274,2.6266263775,4.33229972875,3.479463053125,0.330059966365134
gene-LOC111106054,2.3899630680337,2.08760027904431,1.3453134375,0.853077125,1.09919528125,0.302362788989392
gene-LOC111106055,0.767716788809258,0.734599167226077,0.16859101875,0.27845656625,0.2235237925,0.0331176215831809
gene-LOC111106056,1.42047588691497,1.29722577280636,0.3989326,0.30671155,0.352822075,0.123250114108609
gene-LOC111106057,NA,NA,NA,NA,NA,NA
gene-LOC111106058,NA,NA,NA,NA,NA,NA
gene-LOC111106060,NA,NA,NA,NA,NA,NA
gene-LOC111106061,0.294295402543834,0.87464267073452,3.893090375,14.569250625,9.2311705,0.580347268190686
gene-LOC111106062,0.879509134678237,0.924614573073085,4.5626858625,3.847601975,4.20514391875,0.0451054383948476
gene-LOC111106063,0.661856239213518,0.777122390357745,0.32685979375,0.39088618,0.358872986875,0.115266151144227
gene-LOC111106064,0.420405391420739,0.301683935847389,0.27436562625,0.32346627875,0.2989159525,0.118721455573351
gene-LOC111106065,0.347551864094813,0.733816710666398,18.30861125,20.54710375,19.4278575,0.386264846571585
gene-LOC111106066,2.27619370454532,0.38537557332962,2.2413749125,0.2457979875,1.24358645,1.8908181312157
gene-LOC111106067,0.592598813044931,0.443696849813366,0.3145901325,0.2492710625,0.2819305975,0.148901963231565
gene-LOC111106068,NA,NA,NA,NA,NA,NA
gene-LOC111106069,1.40423126456156,NA,0.4277377875,NA,NA,NA
gene-LOC111106070,0.420117189483642,0.392322176856626,2.786104875,2.363670375,2.574887625,0.0277950126270153
gene-LOC111106071,0.586975426376143,0.444556542272011,12.79963925,14.963643625,13.8816414375,0.142418884104132
gene-LOC111106072,0.257229515880627,0.397318653534723,0.3038576375,0.2710376125,0.287447625,0.140089137654095
gene-LOC111106073,0.706301499213344,0.52694811703601,0.4533785375,0.5032079625,0.47829325,0.179353382177334
gene-LOC111106074,1.41526014164224,1.30646675935956,5.20511146625,2.69117641625,3.94814394125,0.108793382282678
gene-LOC111106075,0.878682828262033,0.804911862807341,4.1487498125,5.3616343625,4.7551920875,0.0737709654546914
gene-LOC111106076,0.0360394680799646,0.0564280010575017,56.98091375,56.82312125,56.9020175,0.0203885329775371
gene-LOC111106077,0.855133590282829,0.686737458056576,0.2906394125,0.29582596125,0.293232686875,0.168396132226253
gene-LOC111106078,0.615197254418028,NA,0.300833225,NA,NA,NA
gene-LOC111106079,NA,1.17723827596925,NA,0.20010133375,NA,NA
gene-LOC111106080,0.394660130344518,1.00577235049778,0.4478834525,0.603612695,0.52574807375,0.611112220153265
gene-LOC111106081,NA,0.974177207905133,NA,0.51227752125,NA,NA
gene-LOC111106082,2.00171102073431,NA,0.79195375125,NA,NA,NA
gene-LOC111106083,0.258682010805432,0.12838254215472,41.04412,36.35007875,38.697099375,0.130299468650712
gene-LOC111106084,0.494893212174799,0.908858754755438,0.35533058,0.34711736125,0.351223970625,0.413965542580639
gene-LOC111106085,NA,NA,NA,NA,NA,NA
gene-LOC111106086,0.815813432823735,NA,0.1955026875,NA,NA,NA
gene-LOC111106087,1.57127192083484,1.57495487873459,0.2279999125,0.1690340875,0.198517,0.00368295789975281
gene-LOC111106088,1.07830004197703,0.612691668840692,2.0463439125,2.0209276,2.03363575625,0.465608373136335
gene-LOC111106089,0.349233419062746,0.795177802645369,0.32385925,0.2358166375,0.27983794375,0.445944383582623
gene-LOC111106090,0.408388272721002,1.2809329711014,0.3361662725,0.54537822375,0.440772248125,0.872544698380398
gene-LOC111106091,1.66092652600735,1.91839620864161,0.2553670375,0.628032775,0.44169990625,0.257469682634252
gene-LOC111106092,0.900031780879311,0.697997091703358,1.0752016375,1.1090340375,1.0921178375,0.202034689175954
gene-LOC111106093,0.298471571477194,0.344167259423644,35.36722875,36.5179225,35.942575625,0.04569568794645
gene-LOC111106094,0.892262063350796,0.714039843897943,3.990117075,4.9327097875,4.46141343125,0.178222219452853
gene-LOC111106095,0.641542322918855,0.817965810223527,1.276758675,0.8111438125,1.04395124375,0.176423487304672
gene-LOC111106096,0.234970634532357,0.354861343260801,2.2895010375,2.13395105,2.21172604375,0.119890708728444
gene-LOC111106097,0.159006350475854,0.123354866926166,33.39502875,34.2474825,33.821255625,0.0356514835496878
gene-LOC111106099,NA,NA,NA,NA,NA,NA
gene-LOC111106100,1.53611336610718,NA,0.2765290375,NA,NA,NA
gene-LOC111106101,NA,1.19027096887018,NA,0.190853125,NA,NA
gene-LOC111106102,0.921132205682505,0.959315067871108,0.2000927325,0.47088929375,0.335491013125,0.0381828621886038
gene-LOC111106103,0.60531595098867,0.398690381699986,0.25499847,0.2729888425,0.26399365625,0.206625569288684
gene-LOC111106104,0.80737641264872,0.702954460668878,1.0377332,1.1331991,1.08546615,0.104421951979842
gene-LOC111106105,0.432239470583288,0.82972210576386,1.863965425,1.982097125,1.923031275,0.397482635180572
gene-LOC111106106,NA,NA,NA,NA,NA,NA
gene-LOC111106107,0.721796224097544,1.12512773179027,0.5221938125,0.666521975,0.59435789375,0.403331507692722
gene-LOC111106108,0.441583626034326,0.456715179861257,32.6479575,32.66066875,32.654313125,0.0151315538269304
gene-LOC111106109,0.129777101126217,0.140898664916128,52.0971575,48.08108,50.08911875,0.0111215637899116
gene-LOC111106110,0.0690067036206741,0.0594259150339339,57.7888475,58.47345,58.13114875,0.0095807885867402
gene-LOC111106111,NA,NA,NA,NA,NA,NA
gene-LOC111106112,1.33505734793052,0.303973804292597,0.9343792625,0.472589275,0.70348426875,1.03108354363792
gene-LOC111106113,NA,NA,NA,NA,NA,NA
gene-LOC111106114,NA,NA,NA,NA,NA,NA
gene-LOC111106115,0.425654843387342,0.355076412469711,0.37151426125,0.29349629,0.332505275625,0.0705784309176312
gene-LOC111106117,NA,NA,NA,NA,NA,NA
gene-LOC111106118,0.528599155944523,0.532567901474733,1.5104076275,1.07450904875,1.292458338125,0.00396874553020932
gene-LOC111106119,0.0506995548676773,0.0207137286510799,60.19340125,57.942305,59.067853125,0.0299858262165974
gene-LOC111106120,0.632643885267338,0.577511900294699,1.0182521625,0.8871296125,0.9526908875,0.0551319849726388
gene-LOC111106121,0.382820802671173,1.0657726650133,0.28575505,0.2967812375,0.29126814375,0.682951862342127
gene-LOC111106122,0.617004553615267,0.33208102802861,0.20628706875,0.29095424375,0.24862065625,0.284923525586658
gene-LOC111106123,0.388642463529623,0.735856142854885,0.33724742875,0.26095060875,0.29909901875,0.347213679325262
gene-LOC111106124,1.05514606362225,NA,0.4716161375,NA,NA,NA
gene-LOC111106125,0.74433913152321,0.65599853536679,11.15060225,15.5658195,13.358210875,0.0883405961564205
gene-LOC111106126,0.470347430936698,0.431168668101597,0.3521325125,0.2596871625,0.3059098375,0.0391787628351012
gene-LOC111106127,0.114937996986264,0.150816936977614,50.4984425,53.08767,51.79305625,0.0358789399913499
gene-LOC111106128,1.01632384970667,1.05237379496183,16.321545625,15.502324625,15.911935125,0.0360499452551539
gene-LOC111106129,0.793697370274755,NA,8.174443125,NA,NA,NA
gene-LOC111106130,0.157230709239314,0.196907634248091,38.48243375,42.20030875,40.34137125,0.0396769250087768
gene-LOC111106131,1.92129394892003,2.91681547239451,0.1013431,0.1296296375,0.11548636875,0.995521523474475
gene-LOC111106132,1.04442283778309,NA,0.2331487625,NA,NA,NA
gene-LOC111106133,0.282985397661443,0.853496561404571,0.328782275,0.2176563125,0.27321929375,0.570511163743128
gene-LOC111106134,NA,NA,NA,NA,NA,NA
gene-LOC111106135,0.528544668312229,0.627802798831804,3.058498,1.711959775,2.3852288875,0.0992581305195753
gene-LOC111106136,0.7875571132759,0.636956851813796,6.58501265,4.0127262625,5.29886945625,0.150600261462104
gene-LOC111106137,NA,NA,NA,NA,NA,NA
gene-LOC111106138,0.05091419743996,0.0867547165058909,49.89909,51.018725,50.4589075,0.035840519065931
